SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
CCC(C)(CC)OC(N)=O,-1.5599,train,train,train,train,val
Cc1ccc(O[P](=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3)cc1,-6.0892,val,train,train,train,train
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384,val,train,train,train,train
CCCCO[P](=O)(CCCC)OCCCC,-2.6995,train,train,train,val,train
CO[P](=S)(OC)SCc1nc(N)nc(N)n1,-3.069,train,train,val,train,train
CC(C)=CCCC(C)(O)C=C,-1.9871,train,train,train,val,train
BrCC(Br)Br,-2.7272,train,train,val,train,train
CC(Br)CBr,-2.1498,train,train,train,val,train
CC(C)CN,1.1359,train,train,val,train,train
ClCC(Cl)=C,-1.7128,train,train,val,train,train
CC(=O)CCl,-0.012,train,train,train,val,train
CC(O)CN,1.1243,train,train,train,val,train
CCC(Cl)Cl,-1.6217,train,train,train,val,train
OC(=O)CBr,1.1002,train,train,train,train,val
CC(=O)OO,1.1189,train,train,val,train,train
OC(=O)C(Cl)Cl,0.8896,train,train,train,train,val
CC(C)(CO)C(O)C(=O)NCCC(O)=O,0.6591,train,val,train,train,train
CC1(C)OC(=O)C[C@@H]1C([O-])=O,-1.2449,train,train,train,train,val
CC(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.4141,train,val,train,train,train
CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,-5.7692,train,train,val,train,train
CCC(C)(C)c1ccc(O)cc1,-2.9902,train,val,train,train,train
CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,-3.8202,train,train,train,train,val
CN1C(c2ccc(Cl)cc2)[S](=O)(=O)CCC1=O,-2.0394,train,val,train,train,train
CC(=O)c1c(C)c(c(c(c1C)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,-5.1901,train,train,val,train,train
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-3.3682,train,train,val,train,train
Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,-4.6024,train,train,train,val,train
CC(=O)CC(c1ccc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O,-5.836,train,train,train,val,train
Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccc3C(O)=O,-3.2626,train,train,train,val,train
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1N,-5.8541,train,train,train,val,train
O[S](=O)(=O)c1cccc2C(=O)c3cccc(c3C(=O)c12)[S](O)(=O)=O,1.2572,val,train,train,train,train
CN1CCN(CC1)C(c2ccccc2)c3ccccc3,-2.4255,val,train,train,train,train
CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,-4.107,train,train,train,train,val
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,-3.4942,train,train,train,val,train
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-3.9544,train,train,train,val,train
CN1C=CC(=O)c2ccccc12,-0.9818,train,train,train,val,train
COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)=C,-6.2949,train,train,val,train,train
O[P](O)(=O)O[C@H]1[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H]1O[P](O)(O)=O,0.1804,train,val,train,train,train
Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,-3.6478,train,val,train,train,train
c1ccc(cc1)c2ccccc2c3ccccc3,-5.2692,train,train,train,val,train
COc1ccc2nccc(C(=O)C3CC4CCN3CC4C=C)c2c1,-5.0313,train,train,val,train,train
Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1,-5.8892,train,val,train,train,train
O=C(Oc1ccccc1)c2ccccc2C(=O)Oc3ccccc3,-6.5891,val,train,train,train,train
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.3076,train,train,train,val,train
COc1c2C=CC(=O)Oc2cc3OC(C)(C)C=Cc13,-3.81,train,train,train,train,val
CN1C(=O)N(C)c2nc(Cl)[nH]c2C1=O,-1.5075,train,train,train,val,train
OC(=O)c1ccccc1C(=O)c2ccc(Cl)cc2,-2.7171,val,train,train,train,train
Cc1cccc(NC(=O)c2ccccc2C(O)=O)c1,-2.407,train,train,train,train,val
Nc1ccc(c2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O,-0.2592,val,train,train,train,train
Nc1ccc(c2ccc(cc12)[S](O)(=O)=O)[S](O)(=O)=O,-1.643,train,train,train,train,val
N#CC(c1ccccc1)c2ccccc2,-2.9437,train,val,train,train,train
OC(=O)c1cccc2cccnc12,-1.7447,train,train,val,train,train
COc1cc(C=O)cc(OC)c1OC,-2.1195,val,train,train,train,train
CC(C)CCOC(=O)c1ccccc1O,-3.1572,train,train,val,train,train
OCCOC(=O)c1ccccc1O,-1.1567,train,train,train,train,val
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,-2.3122,train,train,train,val,train
Clc1ncnc2nc[nH]c12,-1.4901,train,val,train,train,train
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,-2.0886,val,train,train,train,train
Cc1cccc(Cl)c1O,-0.7739,train,train,train,train,val
Oc1cccc(O)c1O,0.6043,val,train,train,train,train
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-9.5374,train,train,val,train,train
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,-1.2871,train,val,train,train,train
Oc1c(Cl)cc(Cl)cc1Cl,-2.3924,train,train,train,val,train
CC(=O)c1sccc1,-0.9549,train,val,train,train,train
Oc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,-1.6172,val,train,train,train,train
CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-3.6646,train,train,val,train,train
NC(=O)c1ccccc1C(N)=O,-2.4371,train,train,val,train,train
OC(=O)Cc1ccccc1C(O)=O,-1.0515,train,train,train,train,val
Nc1ccc(Cl)cc1[N+]([O-])=O,-2.5380000000000003,train,train,train,val,train
Oc1ccc(Cl)cc1[N+]([O-])=O,-3.0902,train,train,val,train,train
OCC(O)C(O)C1OC(=O)C(O)C1O,0.3348,train,train,train,val,train
CC(C)c1cc(Cl)c(C)cc1O,-2.2664,train,train,train,val,train
Brc1cccc2ccccc12,-4.3468,train,train,train,val,train
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,-1.8871,train,val,train,train,train
COC(=CC(O)=O)C(=O)C(C)=C,-0.9299,train,val,train,train,train
OCC1OC(=O)C(O)C(O)C1O,0.5201,train,train,train,val,train
CN(C)c1ccc(cc1)C(=O)c2ccc(cc2)N(C)C,-2.8267,val,train,train,train,train
c1ccc2nccnc2c1,0.7051,val,train,train,train,train
Nc1ccc2ccccc2c1,-2.8795,train,train,train,train,val
CN(C)CCN(Cc1sccc1)c2ccccn2,-2.6383,train,train,val,train,train
Oc1ccc(cc1O)c2ccccc2,-2.0659,train,train,train,train,val
c1ccc(cc1)c2cccc(c2)c3ccccc3,-5.183,train,train,val,train,train
[Cl-].CN(C)c1ccc2nc3cc(C)c(N)cc3[s+]c2c1,-0.9034,train,train,train,val,train
Oc1cc2ccccc2cc1O,-2.7377,val,train,train,train,train
CCN(CCO)c1ccccc1,-1.9171,val,train,train,train,train
Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783,train,val,train,train,train
CC(=O)c1ccc(cc1)c2ccccc2,-3.3104,train,train,val,train,train
[O-][N+](=O)c1ccc(cc1)c2ccccc2,-5.2094,train,train,train,train,val
COc1ccc(OC)c(C=O)c1,-2.3202,train,val,train,train,train
OC(=O)c1ccc2ccccc2n1,-1.0911,train,val,train,train,train
Cc1ccc2ccc(C)nc2c1,-1.9424,val,train,train,train,train
ClCC(=O)N(CC=C)CC=C,-0.9452,val,train,train,train,train
OC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,-3.8294,train,train,train,val,train
CC(=O)CC(=O)c1ccccc1,-2.6268,val,train,train,train,train
O=C(OC(=O)c1ccccc1)c2ccccc2,-4.3546,train,train,train,train,val
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,-3.848,train,val,train,train,train
CC(C)COC(=O)c1ccc(N)cc1,-2.9437,train,train,val,train,train
CCOc1ccc(cc1)C(=O)OCCN(CC)CC,-2.7145,train,train,train,val,train
[I-].CN1C=CC=C\C1=C/[NH+]=O,-0.7405,train,val,train,train,train
CCCCOC(=O)COc1ccc(Cl)cc1Cl,-3.78,train,train,train,val,train
Cc1cc(Cl)ccc1OCCCC(O)=O,-3.678,train,train,train,val,train
Clc1ccc(OCCOC(=O)c2ccccc2)c(Cl)c1,-3.8118,train,train,train,val,train
CCCC(O)C(CC)CO,-0.5418,val,train,train,train,train
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,-3.2386,train,train,train,val,train
C\C(NO)=C(/C)N=O,-2.2868,train,train,train,train,val
Cc1ccc(N)cc1C,-1.5036,train,train,val,train,train
Oc1ccc(Cl)c(Cl)c1,-1.2458,train,val,train,train,train
CCOC(=O)C(=O)OCC,-0.6085,val,train,train,train,train
OCC(Br)CBr,-0.6222,train,train,train,val,train
ClCC(Cl)CCl,-1.9255,val,train,train,train,train
CCC(N)CO,1.0499,train,train,train,val,train
OCC(O)CCl,0.9565,train,train,val,train,train
CC\C(C)=N\O,0.0599,train,train,val,train,train
CC1CCCO1,0.2069,train,val,train,train,train
CC(O[P](C)(F)=O)C(C)(C)C,-0.9383,train,val,train,train,train
CC(C)N(CCO)C(C)C,-1.0829,train,train,train,train,val
CC(C)[C@H](NC(C)=O)C(O)=O,-0.3599,val,train,train,train,train
Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,-4.9495,train,train,train,train,val
CCCC(C)C(O)=O,-0.889,val,train,train,train,train
CCOC(=O)C(C)O,0.9276,train,train,val,train,train
CC(C)COC(=O)C(C)C,-2.1590000000000003,train,train,val,train,train
OCc1occc1,1.0083,train,train,train,val,train
CC(C)(C)c1ccc(O)c(O)c1,-1.9197,train,val,train,train,train
CC1=CC[C@@H](CC1)C(C)(C)O,-2.337,train,train,train,train,val
Cl[S](=O)(=O)c1ccc(I)cc1,-4.2686,train,train,train,val,train
CC(O)c1ccccc1,-1.7969,train,val,train,train,train
ClC(Cl)c1ccccc1,-2.809,train,train,val,train,train
OC(=O)c1ccccn1,0.892,train,train,train,val,train
OCc1ccccc1O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O,-2.8925,train,train,val,train,train
COC(=O)c1cc(O)c(O)c(O)c1,-1.2399,train,train,train,train,val
Nc1c(Cl)cc(cc1Cl)[N+]([O-])=O,-4.4709,train,train,train,val,train
OC(=O)C1=CC(=O)C=C(O1)C(O)=O,-1.1097,train,train,val,train,train
CC(=C)C1CC=C(C)C(=O)C1,-2.0628,train,val,train,train,train
CCC(C)c1ccc(O)cc1,-2.1945,train,train,train,val,train
CC(C)C1=CCC(=CC1)C,-4.1958,train,train,train,train,val
OC(=O)c1ccc(cc1)C(O)=O,-4.0444,train,val,train,train,train
CCN(CC)CCO,0.9311,train,train,val,train,train
N#Cc1ccncc1,-0.4154,val,train,train,train,train
N#Cc1cccnc1,0.1128,val,train,train,train,train
OCC1CCCCO1,0.9349,train,train,train,val,train
CCN1CCOCC1,0.9386,val,train,train,train,train
CC(Oc1cccc(Cl)c1)C(O)=O,-2.2232,val,train,train,train,train
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,-1.91,train,train,train,val,train
Oc1ccc(Cc2ccccc2)cc1,-3.4009,train,train,val,train,train
O=C(Nc1ccccc1)Nc2ccccc2,-3.1508,train,train,train,val,train
CCc1cc(CC)cc(CC)c1,-7.0641,val,train,train,train,train
CCN(CC)CN(CC)CC,-0.1995,train,val,train,train,train
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0.534,train,train,train,train,val
C=CCN(CC=C)CC=C,-1.7395,val,train,train,train,train
CCCCN(CCCC)CCCC,-3.1157,train,val,train,train,train
BrCCc1ccccc1,-3.6757,train,val,train,train,train
CNCc1ccccc1,0.9166,train,train,train,val,train
CC(=O)Nc1ccc(C)cc1,-2.0946,train,val,train,train,train
CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,-3.429,val,train,train,train,train
Cc1ccc(cc1)[S](O)(=O)=O,0.5564,train,train,val,train,train
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-2.6995,train,train,val,train,train
OCC(O)COc1ccc(Cl)cc1,-1.3067,train,val,train,train,train
CCCCCCCCCCc1ccccc1,-7.959,train,train,train,train,val
OCC1CCC(CO)O1,0.8789,train,train,train,val,train
CCCC(O)C#C,-0.4121,val,train,train,train,train
CCOC(=O)CCl,-0.8005,train,train,val,train,train
COC(=O)CC(C)=O,0.6341,train,train,val,train,train
CCC(C)OC(C)=O,-1.2727,train,train,train,val,train
CCCC(=O)OCCOC(=O)CCC,-2.6069,train,train,train,val,train
COCCOC(=O)CCCCC(=O)OCCOC,-1.2665,train,val,train,train,train
CCCCCCC(=O)OCC,-2.7369,train,train,val,train,train
CCCCCCCC(=O)OCC,-3.3907,train,train,val,train,train
Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2,-1.7305,train,val,train,train,train
CCCCC(=O)CC,-1.4242,val,train,train,train,train
O=C1CNC(=O)CN1,-0.8312,train,train,train,val,train
CC(O)COC(C)CO,0.8723,train,train,val,train,train
CCCCCC(=O)CC,-1.693,train,train,train,val,train
COC(=O)CCCCCCCCC(=O)OC,-3.2831,train,train,val,train,train
BrCC#C,-0.9022,train,train,val,train,train
CCC#C,-1.2753,train,train,train,val,train
CCCS,-1.6021,train,val,train,train,train
ClCCBr,-1.3177,train,train,train,train,val
ClCC=C,-1.3562,train,val,train,train,train
NCC=C,1.2434,train,train,train,train,val
NCCN,1.2211,train,train,train,val,train
OCC=C,1.236,train,train,train,val,train
OCCO,1.2071,train,train,val,train,train
O=CC=O,1.2363,train,train,val,train,train
NCC[S](O)(=O)=O,-0.1906,val,train,train,train,train
OCC[S](O)(=O)=O,0.8992,train,train,val,train,train
CC(O)CC(C)(C)O,0.9275,train,train,val,train,train
CC(C)O[P](C)(F)=O,0.8536,train,train,val,train,train
CCO[P](=O)(OCC)O[P](=O)(OCC)OCC,0.5373,train,train,train,val,train
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-6.8424,train,val,train,train,train
NC(=O)OCC(Cl)(Cl)Cl,-1.2843,train,train,val,train,train
COC(C)(C)CC(C)=O,0.3326,train,train,train,val,train
CC(C)CCBr,-2.886,train,train,train,train,val
CC(O)CCO,1.0452,train,train,train,val,train
CC(O)CC=O,1.055,val,train,train,train,train
NC(=O)CC#N,0.1893,train,train,val,train,train
CCCC(O)=O,-0.1669,val,train,train,train,train
CNCC(O)=O,0.5273,val,train,train,train,train
CN(C)CCO,1.0499,train,train,train,train,val
CC(C)CC(C)C,-4.2605,train,val,train,train,train
CC(C)CC(C)O,-0.7945,train,val,train,train,train
CC(=O)OC(C)=O,0.0702,train,train,train,val,train
C=C1OC(=O)C=C1,-0.9827,train,val,train,train,train
CCO[P](=O)(OCC)Oc1cc(C)[nH]n1,-2.3696,train,train,train,train,val
Cc1cccc(Cl)c1,-3.5228,train,val,train,train,train
CC1OC(C)OC(C)OC(C)O1,-2.8997,train,train,train,train,val
CCOC(=O)CC(C)C,-1.8135,train,val,train,train,train
Cc1cc(C)nc(C)c1,-0.5394,train,val,train,train,train
CC(C)CC(C)OC(C)=O,-2.0451,train,val,train,train,train
Cc1ccncc1,1.0309,val,train,train,train,train
Sc1ccccc1,-2.1204,train,train,train,val,train
Cc1cccnc1,1.0309,train,train,train,val,train
CN1CCOCC1,0.995,val,train,train,train,train
CC1CNCCN1,0.6378,train,train,train,val,train
Cc1cnccn1,1.0263,train,train,train,val,train
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.8955,train,val,train,train,train
CCOCCOC(=O)CCCCC(=O)OCCOCC,-2.065,val,train,train,train,train
CCC#CC(C)O,-0.4121,val,train,train,train,train
CC(C)COC=C,-1.5236,train,train,val,train,train
BrCCCBr,-2.0747,train,train,train,train,val
CC\C=C/C,-2.5384,train,train,val,train,train
CCCCN,1.1359,val,train,train,train,train
OCCC#N,1.1483,train,train,val,train,train
CCCCS,-2.1792,train,train,train,train,val
NNCCO,1.1186,train,train,val,train,train
COCCO,1.1186,train,train,train,val,train
CC(C)COC(C)=O,-1.2657,train,train,train,train,val
CC(C)=NNC(N)=O,-0.2674,val,train,train,train,train
CCCCCCCCCC(=O)OCC,-4.1006,val,train,train,train,train
CCOC(=O)CCCCCCCCC(=O)OCC,-3.5091,val,train,train,train,train
CC(C)CCOC=O,-1.5206,train,train,train,val,train
COCCOC(C)=O,0.9276,train,train,train,val,train
ClCCCCCl,-0.92,train,train,val,train,train
ClC/C=C/CCl,-2.1675,train,val,train,train,train
CCCCCN,1.0597,val,train,train,train,train
CCCCCS,-2.8248,val,train,train,train,train
ClCCOC=C,-2.3951,train,val,train,train,train
CCOCCO,1.0452,val,train,train,train,train
C1CNCCN1,1.0648,train,train,train,train,val
C1COCCN1,1.0599,train,train,val,train,train
CC[C@H](C)[NH2+][C@H](C)CC,-1.769,val,train,train,train,train
OC(=O)COCC(O)=O,0.4927,train,train,train,train,val
CCCCCCC(O)=O,-1.6646,train,train,train,train,val
CCOCCOC(C)=O,0.2716,train,val,train,train,train
OC(=O)CCCCCCCCC(O)=O,-2.3059,train,train,val,train,train
[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,-1.561,train,train,train,val,train
NCCNCCN,0.9864,train,train,val,train,train
COCCOCCO,0.9203,train,train,val,train,train
CCCCCCCCC,-5.7657,val,train,train,train,train
CCOCCOCCO,0.8723,train,train,train,val,train
ClCCOCOCCCl,-1.3461,train,train,train,val,train
CCCCOCCOC(C)=O,-1.2504,val,train,train,train,train
ClCCOCCOCCCl,-0.9955,val,train,train,train,train
CCCCOCCOCCO,0.7899,val,train,train,train,train
COCCOCCOCCO,0.7846,train,val,train,train,train
CCOCCOCCOCC,0.7899,train,train,val,train,train
CCOCCOCCOCCO,0.7490000000000001,train,train,val,train,train
CCCCCCOCCOCCO,-1.0490000000000002,val,train,train,train,train
CCCCCCCCCCCCCCCCCCCC,-8.1724,train,val,train,train,train
CNC(=O)Oc1ccccc1OC(C)C,-2.0512,train,train,val,train,train
CN(C)[P](F)(=O)N(C)C,0.8121,train,val,train,train,train
OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,-2.0457,train,train,val,train,train
CC(N)(CO)CO,0.9782,train,train,val,train,train
CCC(CC)(CO)CO,0.1798,val,train,train,train,train
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-6.4131,train,train,val,train,train
CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-2.1209,val,train,train,train,train
ClCCO[P](=O)(OCCCl)OCCCl,-1.6105,train,train,train,train,val
CCNC(=O)CS[P](=S)(OC)OC,-1.4567,train,train,val,train,train
CNC(=O)O\N=C\C(C)(C)SC,-1.4991,train,train,train,val,train
CC(=O)CO,1.1303,train,val,train,train,train
COC(C)=C,1.142,train,val,train,train,train
FC(F)=C(F)F,-2.8001,train,train,train,val,train
CC1(C)N(CO)C(=O)NC1=O,0.8009,train,val,train,train,train
Clc1ccc(cc1)[S](=O)(=O)c2cc(Cl)c(Cl)cc2Cl,-6.6594,train,train,val,train,train
Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-3.824,train,train,val,train,train
O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12,0.2572,train,train,train,train,val
Nc1ccc2C(=O)c3ccccc3C(=O)c2c1,-6.1366,val,train,train,train,train
COCCOC(=O)c1ccccc1C(=O)OCCOC,-1.5213,train,train,train,val,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-7.2493,train,train,train,train,val
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4.1065,train,val,train,train,train
CCNc1cccc2ccccc12,-3.1922,train,val,train,train,train
CC1(C)N(Cl)C(=O)N(Cl)C1=O,-2.5955,val,train,train,train,train
[O-][N+](=O)c1ccc(Cl)cc1C(F)(F)F,-3.3533,val,train,train,train,train
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,-3.5319,train,train,val,train,train
Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,-5.444,train,train,train,train,val
Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-1.9763,val,train,train,train,train
CC(C)n1nc(C)cc1OC(=O)N(C)C,0.6752,val,train,train,train,train
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-7.2311,train,train,train,val,train
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,0.0985,train,train,train,val,train
OC(c1ccccc1)c2ccc(Cl)cc2,-3.4886,val,train,train,train,train
CNc1ccccc1C(O)=O,-2.8784,train,train,val,train,train
Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2.213,train,train,val,train,train
COc1ccc(C=O)cc1OC,-1.4199,val,train,train,train,train
CCOc1ccc(C=O)cc1OC,-2.1913,train,train,train,val,train
Oc1ccc(Cl)cc1Cc2ccccc2,-3.1666,val,train,train,train,train
[nH]1cnc2ncncc12,0.6194,train,train,train,train,val
S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-4.5218,val,train,train,train,train
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-6.2155,val,train,train,train,train
COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-4.6168,train,train,train,val,train
CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.7827,val,train,train,train,train
[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3.5706,train,train,train,val,train
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.8477,train,train,train,val,train
N(Nc1ccccc1)c2ccccc2,-2.9210000000000003,val,train,train,train,train
OCCNc1ccccc1,-0.4745,train,val,train,train,train
OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-0.8471,train,val,train,train,train
CCCCCCCCC(=O)OCC,-3.8007,train,val,train,train,train
CC(C)=CCCC(=C)C=C,-4.3861,train,train,val,train,train
CC(=O)CC(C)(C)O,0.9349,train,val,train,train,train
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.6768,train,train,val,train,train
CC(O)CNCCN,0.9275,val,train,train,train,train
CC(C)CCOC(C)=O,-1.8135,train,train,train,val,train
OC(=O)CSCC(O)=O,0.4255,train,train,val,train,train
CCCCCCCC=O,-2.3598,train,train,train,train,val
CCCCOCCOCCOC(C)=O,-0.8188,train,train,val,train,train
CCCCCCCCCC,-6.4372,train,train,train,train,val
CCCCCCCCCCCCN,-3.3759,val,train,train,train,train
C[As](O)(O)=O,0.2622,val,train,train,train,train
[Cl-].OC[P+](CO)(CO)CO,0.322,val,train,train,train,train
CC(C)(N)CO,1.0499,val,train,train,train,train
FC(F)(Br)C(F)(F)Br,-4.9376,train,train,train,train,val
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-1.4207,train,val,train,train,train
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.1672,train,train,train,train,val
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-2.8726,train,train,train,val,train
NC(=O)OC1(CCCCC1)C#C,-1.8253,train,train,train,val,train
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582,train,val,train,train,train
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.9405,train,train,val,train,train
CCO[P](=O)(OCC)SCCSCC,-2.1112,train,val,train,train,train
CC1(C)CC(=O)CC(=O)C1,-1.5276,train,val,train,train,train
CCCC1OC1(CC)C(N)=O,-1.1745,val,train,train,train,train
NC(=O)NO,1.1189,train,train,train,train,val
CC(=O)C(O)=O,1.0552,train,train,val,train,train
CN1C(=O)OC(C)(C)C1=O,-0.4568,train,train,val,train,train
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501,val,train,train,train,train
[Ag+].CC([O-])C(O)=O,-0.4702,val,train,train,train,train
BrN1C(=O)CCC1=O,-1.0831,train,val,train,train,train
ClN1C(=O)CCC1=O,-0.9702,val,train,train,train,train
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.2929,train,train,val,train,train
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.1393,train,val,train,train,train
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213,train,train,train,train,val
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.0977,train,train,val,train,train
Oc1ccc(Cl)c2cccnc12,-3.9756,train,train,train,val,train
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-4.2492,train,train,train,val,train
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.1926,train,train,train,train,val
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,train,train,train,train,val
Oc1cc(O)c2ccccc2c1,-1.9493,train,val,train,train,train
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704,train,val,train,train,train
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569,train,train,val,train,train
OC(=O)CCCc1c[nH]c2ccccc12,-2.9101,train,train,train,train,val
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801,train,train,train,train,val
OC(=O)c1cc(I)cc(I)c1O,-3.307,train,train,train,val,train
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-4.1077,train,train,val,train,train
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383,train,train,train,train,val
N(N=Nc1ccccc1)c2ccccc2,-2.596,val,train,train,train,train
CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113,val,train,train,train,train
Cc1cc(C)c(N)cc1C,-1.9549,val,train,train,train,train
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,0.3159,train,train,train,train,val
CCCCOC(=O)C(C)O,-0.5629,train,train,val,train,train
NNc1cccc(c1)[S](O)(=O)=O,-0.8275,train,train,train,val,train
NCc1ccc(cc1)[S](N)(=O)=O,0.321,train,train,train,train,val
